Indice;Fecha;Open;Close;Variacion_diaria;Descripcion
0;2021-03-30;57750.132813;59447.222656;1697.0898430000016
1;2021-03-31;58930.277344;59930.027344;999.75
2;2021-04-01;58926.5625;59586.070313;659.5078129999965
3;2021-04-02;59098.878906;60267.1875;1168.308594000002
4;2021-04-03;59397.410156;60110.269531;712.859375
5;2021-04-04;57604.839844;58913.746094;1308.90625
6;2021-04-05;58760.875;59891.296875;1130.421875
7;2021-04-06;59171.933594;59479.578125;307.6445309999981
8;2021-04-07;58186.507813;58731.144531;544.6367180000016
9;2021-04-08;56099.914063;58338.738281;2238.8242180000016
10;2021-04-09;58326.5625;58937.046875;610.484375
11;2021-04-10;58253.777344;61276.664063;3022.8867189999946
12;2021-04-11;59846.230469;60790.554688;944.3242189999946
13;2021-04-12;60175.945313;61253.035156;1077.0898430000016
14;2021-04-13;59890.019531;63742.285156;3852.265625
15;2021-04-14;63523.753906;64863.097656;1339.34375
16;2021-04-15;63075.195313;63821.671875;746.4765620000035
17;2021-04-16;63258.503906;63594.722656;336.21875
18;2021-04-17;61529.921875;62572.175781;1042.253905999998
19;2021-04-18;60701.886719;61057.457031;355.5703119999962
20;2021-04-19;56191.585938;57520.054688;1328.46875
21;2021-04-20;55681.792969;57062.148438;1380.3554689999946
22;2021-04-21;56471.128906;56757.972656;286.84375
23;2021-04-22;53857.105469;55410.230469;1553.125
24;2021-04-23;51739.808594;52120.792969;380.984375
25;2021-04-24;51143.226563;51167.5625;24.33593700000347
26;2021-04-25;50052.832031;50506.019531;453.1875
27;2021-04-26;49077.792969;54288.003906;5210.210936999996
28;2021-04-27;54030.304688;55416.964844;1386.6601560000054
29;2021-04-28;55036.636719;56227.207031;1190.5703119999962
30;2021-04-29;54858.089844;55115.84375;257.7539059999981
31;2021-04-30;53568.664063;57900.71875;4332.0546870000035
32;2021-05-01;57714.664063;58448.339844;733.6757810000054
33;2021-05-02;57825.863281;57902.59375;76.7304690000019
34;2021-05-03;56620.273438;58973.308594;2353.0351560000054
35;2021-05-04;57214.179688;57214.179688;0.0
36;2021-05-05;53252.164063;57911.363281;4659.199218000002
37;2021-05-06;57441.308594;58363.316406;922.0078119999962
38;2021-05-07;56413.953125;58606.632813;2192.6796879999965
39;2021-05-08;57352.765625;59464.613281;2111.847655999998
40;2021-05-09;58877.390625;59210.882813;333.49218799999653
41;2021-05-10;58250.871094;59519.355469;1268.484375
42;2021-05-11;55847.242188;56872.542969;1025.3007810000054
43;2021-05-12;56714.53125;57939.363281;1224.832030999998
44;2021-05-13;49735.433594;51330.84375;1595.410155999998
45;2021-05-14;49682.980469;51438.117188;1755.1367189999946
46;2021-05-15;49855.496094;50639.664063;784.1679689999946
47;2021-05-16;46716.636719;49720.042969;3003.40625
48;2021-05-17;46415.898438;46623.558594;207.66015600000537
49;2021-05-18;43488.058594;45812.457031;2324.398436999996
50;2021-05-19;42944.976563;43546.117188;601.140625
51;2021-05-20;36753.667969;42462.984375;5709.316405999998
52;2021-05-21;40596.949219;42172.171875;1575.222655999998
53;2021-05-22;37371.03125;38831.054688;1460.0234379999965
54;2021-05-23;37531.449219;38289.21875;757.7695309999981
55;2021-05-24;34700.363281;39835.140625;5134.777344000002
56;2021-05-25;38795.78125;39776.351563;980.5703129999965
57;2021-05-26;38392.625;40782.078125;2389.453125
58;2021-05-27;39316.890625;40379.617188;1062.7265629999965
59;2021-05-28;38507.082031;38856.96875;349.8867190000019
60;2021-05-29;35684.15625;37234.5;1550.34375
61;2021-05-30;34607.40625;36400.667969;1793.261719000002
62;2021-05-31;35658.59375;37468.25;1809.65625
63;2021-06-01;37293.792969;37896.734375;602.9414059999981
64;2021-06-02;36699.921875;38231.339844;1531.417969000002
65;2021-06-03;37599.410156;39478.953125;1879.542969000002
66;2021-06-04;39242.484375;39242.484375;0.0
67;2021-06-05;36880.15625;37917.714844;1037.558594000002
68;2021-06-06;35538.609375;36436.421875;897.8125
69;2021-06-07;35835.265625;36790.570313;955.3046879999965
70;2021-06-08;33589.519531;34017.386719;427.8671880000038
71;2021-06-09;33416.976563;37537.371094;4120.394531000005
72;2021-06-10;37389.515625;38334.324219;944.8085940000019
73;2021-06-11;36697.03125;37608.695313;911.6640629999965
74;2021-06-12;37340.144531;37408.925781;68.78125
75;2021-06-13;35555.789063;39322.78125;3766.9921870000035
76;2021-06-14;39016.96875;40978.363281;1961.394530999998
77;2021-06-15;40427.167969;41295.269531;868.1015619999962
78;2021-06-16;40168.691406;40516.777344;348.0859380000038
79;2021-06-17;38341.421875;39513.671875;1172.25
80;2021-06-18;38099.476563;38187.261719;87.78515600000537
81;2021-06-19;35854.527344;36457.796875;603.2695309999981
82;2021-06-20;35563.140625;36059.484375;496.34375
83;2021-06-21;35641.144531;35721.640625;80.4960940000019
84;2021-06-22;31622.376953;33292.453125;1670.076172000001
85;2021-06-23;32515.714844;34753.410156;2237.695312
86;2021-06-24;33682.800781;35228.851563;1546.0507819999984
87;2021-06-25;34659.105469;35487.246094;828.140625
88;2021-06-26;31594.664063;32637.587891;1042.923827999999
89;2021-06-27;32287.523438;34656.128906;2368.605467999998
90;2021-06-28;34679.121094;35219.890625;540.7695309999981
91;2021-06-29;34475.558594;36542.109375;2066.550780999998
92;2021-06-30;35908.386719;36074.757813;166.37109399999463
93;2021-07-01;35035.984375;35035.984375;0.0
94;2021-07-02;33549.601563;33939.589844;389.9882810000054
95;2021-07-03;33854.421875;34909.261719;1054.839844000002
96;2021-07-04;34665.566406;35937.566406;1272.0
97;2021-07-05;35284.34375;35284.34375;0.0
98;2021-07-06;33723.507813;35038.535156;1315.0273430000016
99;2021-07-07;34225.679688;34997.664063;771.984375
100;2021-07-08;33889.605469;33907.90625;18.300780999998096
101;2021-07-09;32861.671875;34042.292969;1180.621094000002
102;2021-07-10;33811.242188;34209.070313;397.828125
103;2021-07-11;33509.078125;34584.703125;1075.625
104;2021-07-12;34254.015625;34592.15625;338.140625
105;2021-07-13;33125.46875;33327.101563;201.63281299999653
106;2021-07-14;32723.845703;33061.398438;337.5527349999975
107;2021-07-15;32827.875;33159.640625;331.765625
108;2021-07-16;31841.550781;32218.40625;376.85546899999827
109;2021-07-17;31397.308594;31935.945313;538.6367190000019
110;2021-07-18;31533.884766;32398.996094;865.111327999999
111;2021-07-19;31800.011719;31885.859375;85.84765600000173
112;2021-07-20;30838.285156;31006.1875;167.90234399999827
113;2021-07-21;29796.285156;32752.326172;2956.041015999999
114;2021-07-22;32138.873047;32576.400391;437.52734399999827
115;2021-07-23;32305.958984;33581.550781;1275.5917969999973
116;2021-07-24;33593.730469;34490.390625;896.6601559999981
117;2021-07-25;34290.292969;35364.925781;1074.6328119999962
118;2021-07-26;35384.03125;40499.675781;5115.644530999998
119;2021-07-27;37276.035156;39406.941406;2130.90625
120;2021-07-28;39503.1875;40816.070313;1312.8828129999965
121;2021-07-29;39995.453125;40593.070313;597.6171879999965
122;2021-07-30;40027.484375;42235.546875;2208.0625
123;2021-07-31;42196.304688;42231.449219;35.14453100000537
124;2021-08-01;41460.84375;42541.679688;1080.8359379999965
125;2021-08-02;39907.261719;40419.179688;511.9179689999946
126;2021-08-03;39178.402344;39750.03125;571.6289059999981
127;2021-08-04;38213.332031;39952.296875;1738.964844000002
128;2021-08-05;39744.515625;41341.933594;1597.417969000002
129;2021-08-06;40865.867188;43271.660156;2405.7929680000016
130;2021-08-07;42832.796875;44689.859375;1857.0625
131;2021-08-08;44574.4375;45282.351563;707.9140629999965
132;2021-08-09;43791.925781;46456.832031;2664.90625
133;2021-08-10;46280.847656;46637.988281;357.140625
134;2021-08-11;45599.703125;46735.632813;1135.9296879999965
135;2021-08-12;45576.878906;46228.910156;652.03125
136;2021-08-13;44439.691406;47831.976563;3392.2851569999984
137;2021-08-14;47810.6875;48098.683594;287.9960940000019
138;2021-08-15;47096.667969;47357.105469;260.4375
139;2021-08-16;47019.960938;47998.097656;978.1367180000016
140;2021-08-17;45936.457031;47139.570313;1203.1132819999984
141;2021-08-18;44686.75;45952.0625;1265.3125
142;2021-08-19;44741.882813;46970.761719;2228.8789060000054
143;2021-08-20;46723.121094;49342.152344;2619.03125
144;2021-08-21;49327.074219;49717.019531;389.9453119999962
145;2021-08-22;48869.105469;49471.609375;602.5039059999981
146;2021-08-23;49291.675781;50482.078125;1190.402344000002
147;2021-08-24;49562.347656;49878.769531;316.421875
148;2021-08-25;47727.257813;49202.878906;1475.6210930000016
149;2021-08-26;49002.640625;49347.582031;344.9414059999981
150;2021-08-27;46894.554688;49112.785156;2218.2304680000016
151;2021-08-28;49072.585938;49283.503906;210.91796800000157
152;2021-08-29;48911.25;49644.113281;732.8632809999981
153;2021-08-30;48834.851563;48925.605469;90.75390600000537
154;2021-08-31;47024.339844;48189.550781;1165.2109369999962
155;2021-09-01;47099.773438;49111.089844;2011.3164060000054
156;2021-09-02;48807.847656;50343.421875;1535.574219000002
157;2021-09-03;49288.25;50982.273438;1694.0234379999965
158;2021-09-04;50009.324219;50545.582031;536.2578119999962
159;2021-09-05;49937.859375;51868.679688;1930.8203129999965
160;2021-09-06;51769.003906;52700.941406;931.9375
161;2021-09-07;52660.480469;52853.765625;193.2851559999981
162;2021-09-08;46827.761719;47334.054688;506.2929689999946
163;2021-09-09;45774.742188;47261.949219;1487.2070310000054
164;2021-09-10;46396.664063;47031.742188;635.078125
165;2021-09-11;44869.839844;45969.292969;1099.453125
